player,player_disp,game,season,team,toi,g_60,a_60,pa_60,sa_60,pts_60,ipp,shots_60,sh_per,ixg_60,icf_60,iff_60,iscf_60,ihdcf_60,rbds,pim_60,pen_60,min_60,maj_60,misc_60,pen_drawn_60,give_60,take_60,hits_60,hits_taken_60,blocks_60,fowin_60,foloss_60,faceoff_per
mikael.granlund,M. Granlund,2016-10-18 L.A at MIN,1617,MIN,13.86666667,0,4.33,4.33,0,4.33,100,8.65,0,0.39,12.98,12.98,4.33,0,4.33,0,0,0,0,0,0,0,4.33,0,0,4.33,0,4.33,0
mikael.granlund,M. Granlund,2016-10-20 TOR at MIN,1617,MIN,14.25,0,0,0,0,0,-,0,0,0.4,16.84,8.42,8.42,4.21,0,0,0,0,0,0,0,0,0,8.42,8.42,0,0,0,0
mikael.granlund,M. Granlund,2016-10-22 MIN at N.J,1617,MIN,14.11666667,0,0,0,0,0,-,12.75,0,1.14,17,12.75,17,4.25,0,0,0,0,0,0,4.25,0,0,0,4.25,0,4.25,0,425.03
mikael.granlund,M. Granlund,2016-10-23 MIN at NYI,1617,MIN,15.25,0,3.93,3.93,0,3.93,50,3.93,0,0.32,11.8,7.87,3.93,3.93,0,0,0,0,0,0,0,0,0,0,7.87,0,0,0,0
mikael.granlund,M. Granlund,2016-10-25 MIN at BOS,1617,MIN,15.15,0,0,0,0,0,-,3.96,0,0.35,3.96,3.96,3.96,3.96,0,0,0,0,0,0,0,7.92,0,0,11.88,0,0,0,0
mikael.granlund,M. Granlund,2016-10-27 MIN at BUF,1617,MIN,14.78333333,0,0,0,0,0,0,0,0,0.07,8.12,4.06,4.06,0,0,0,0,0,0,0,0,0,0,0,4.06,0,4.06,4.06,202.93
mikael.granlund,M. Granlund,2016-10-29 DAL at MIN,1617,MIN,17.68333333,0,3.39,0,3.39,3.39,inf,6.79,0,1.01,10.18,10.18,3.39,3.39,0,0,0,0,0,0,0,3.39,0,3.39,3.39,10.18,0,0,0
mikael.granlund,M. Granlund,2016-11-01 BUF at MIN,1617,MIN,18.25,0,0,0,0,0,-,3.29,0,0.13,9.86,6.58,3.29,0,0,0,0,0,0,0,3.29,0,3.29,3.29,3.29,0,0,0,0
mikael.granlund,M. Granlund,2016-11-05 MIN at COL,1617,MIN,15.23333333,0,0,0,0,0,-,3.94,0,0.2,15.75,7.88,3.94,0,3.94,0,0,0,0,0,0,3.94,0,0,3.94,0,0,0,0
mikael.granlund,M. Granlund,2016-11-10 MIN at PIT,1617,MIN,13.91666667,0,0,0,0,0,-,17.25,0,2.01,17.25,17.25,17.25,8.62,4.31,0,0,0,0,0,0,0,4.31,8.62,17.25,0,0,0,0
mikael.granlund,M. Granlund,2016-11-12 MIN at PHI,1617,MIN,13.78333333,4.35,0,0,0,4.35,100,4.35,435.31,1.03,4.35,4.35,4.35,4.35,0,0,0,0,0,0,0,0,0,4.35,13.06,4.35,0,0,0
mikael.granlund,M. Granlund,2016-11-13 MIN at OTT,1617,MIN,15.66666667,0,0,0,0,0,-,7.66,0,0.22,11.49,11.49,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,0,0,0
mikael.granlund,M. Granlund,2016-11-15 CGY at MIN,1617,MIN,12.6,0,0,0,0,0,-,9.52,0,0.56,9.52,9.52,4.76,4.76,0,0,0,0,0,0,0,4.76,0,4.76,0,0,0,0,0
mikael.granlund,M. Granlund,2016-11-17 BOS at MIN,1617,MIN,14.71666667,4.08,0,0,0,4.08,100,12.23,135.9,0.56,24.46,16.31,8.15,0,0,0,0,0,0,0,0,0,8.15,0,8.15,0,0,0,0
mikael.granlund,M. Granlund,2016-11-19 COL at MIN,1617,MIN,13.2,0,0,0,0,0,-,13.64,0,0.87,18.18,18.18,4.55,0,0,0,0,0,0,0,0,0,4.55,0,9.09,0,0,0,0
mikael.granlund,M. Granlund,2016-11-21 MIN at DAL,1617,MIN,14.73333333,0,0,0,0,0,-,4.07,0,0.07,4.07,4.07,0,0,0,0,0,0,0,0,4.07,0,0,4.07,4.07,0,0,0,0
mikael.granlund,M. Granlund,2016-11-23 WPG at MIN,1617,MIN,15.36666667,0,3.9,0,3.9,3.9,100,3.9,0,0.18,7.81,3.9,7.81,0,0,0,0,0,0,0,3.9,0,0,0,11.71,0,0,0,0
mikael.granlund,M. Granlund,2016-11-25 PIT at MIN,1617,MIN,16.43333333,3.65,0,0,0,3.65,100,3.65,365.11,0.44,10.95,10.95,3.65,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,0
mikael.granlund,M. Granlund,2016-11-26 MIN at STL,1617,MIN,16.21666667,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,3.7,0
mikael.granlund,M. Granlund,2016-11-29 MIN at VAN,1617,MIN,15.78333333,0,0,0,0,0,0,3.8,0,0.42,7.6,3.8,3.8,3.8,0,0,0,0,0,0,0,3.8,0,0,3.8,0,0,0,0
mikael.granlund,M. Granlund,2016-12-02 MIN at CGY,1617,MIN,12.38333333,0,0,0,0,0,0,4.85,0,1.04,9.69,4.85,9.69,4.85,0,0,0,0,0,0,0,9.69,0,4.85,14.54,0,0,0,0
mikael.granlund,M. Granlund,2016-12-04 MIN at EDM,1617,MIN,14.65,0,0,0,0,0,-,4.1,0,0.78,8.19,8.19,8.19,8.19,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0
mikael.granlund,M. Granlund,2016-12-07 MIN at TOR,1617,MIN,16.16666667,0,3.71,3.71,0,3.71,100,11.13,0,0.8,25.98,11.13,11.13,0,0,0,0,0,0,0,0,3.71,0,11.13,14.85,3.71,0,3.71,0
mikael.granlund,M. Granlund,2016-12-09 EDM at MIN,1617,MIN,13.66666667,0,4.39,4.39,0,4.39,100,8.78,0,0.25,8.78,8.78,4.39,0,0,0,0,0,0,0,0,0,4.39,0,0,0,4.39,0,439.02
mikael.granlund,M. Granlund,2016-12-11 STL at MIN,1617,MIN,15.48333333,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0,0,0,7.75,0,0,0,0
mikael.granlund,M. Granlund,2016-12-13 FLA at MIN,1617,MIN,13.43333333,0,4.47,0,4.47,4.47,50,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,4.47,0,0,0
mikael.granlund,M. Granlund,2016-12-15 MIN at NSH,1617,MIN,15.58333333,0,0,0,0,0,-,0,0,0.7,15.4,11.55,7.7,7.7,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,3.85,0
mikael.granlund,M. Granlund,2016-12-17 ARI at MIN,1617,MIN,15.16666667,0,0,0,0,0,0,3.96,0,0.74,11.87,7.91,11.87,7.91,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mikael.granlund,M. Granlund,2016-12-20 COL at MIN,1617,MIN,14.53333333,0,4.13,0,4.13,4.13,100,0,0,0,0,0,0,0,0,8.26,4.13,4.13,0,0,0,0,0,4.13,4.13,4.13,0,0,0
mikael.granlund,M. Granlund,2016-12-22 MIN at MTL,1617,MIN,13.08333333,0,4.59,0,4.59,4.59,100,4.59,0,0.46,18.34,9.17,9.17,4.59,4.59,0,0,0,0,0,0,0,4.59,9.17,4.59,0,0,0,0
mikael.granlund,M. Granlund,2016-12-23 MIN at NYR,1617,MIN,18.1,3.31,3.31,3.31,0,6.63,66.67,9.94,110.5,0.6,19.89,9.94,9.94,3.31,0,0,0,0,0,0,0,3.31,3.31,0,6.63,3.31,0,0,0
mikael.granlund,M. Granlund,2016-12-27 MIN at NSH,1617,MIN,13.86666667,0,0,0,0,0,-,4.33,0,0.49,12.98,4.33,4.33,4.33,0,0,0,0,0,0,0,4.33,4.33,0,4.33,0,0,0,0
mikael.granlund,M. Granlund,2016-12-29 NYI at MIN,1617,MIN,15.5,0,3.87,3.87,0,3.87,50,23.23,0,0.85,30.97,27.1,15.48,0,0,0,0,0,0,0,0,3.87,0,7.74,11.61,0,0,0,0
mikael.granlund,M. Granlund,2016-12-31 CBJ at MIN,1617,MIN,14.13333333,0,4.25,4.25,0,4.25,100,4.25,0,0.14,4.25,4.25,4.25,0,0,8.49,4.25,4.25,0,0,0,4.25,0,0,4.25,0,0,0,0
mikael.granlund,M. Granlund,2017-01-05 MIN at S.J,1617,MIN,14.8,0,8.11,8.11,0,8.11,100,12.16,0,0.94,16.22,16.22,12.16,8.11,4.05,0,0,0,0,0,0,0,0,0,4.05,0,0,0,0
mikael.granlund,M. Granlund,2017-01-07 MIN at L.A,1617,MIN,16.63333333,0,0,0,0,0,0,3.61,0,0.14,7.21,3.61,7.21,0,0,0,0,0,0,0,0,3.61,0,3.61,0,0,0,0,0
mikael.granlund,M. Granlund,2017-01-08 MIN at ANA,1617,MIN,10.08333333,0,0,0,0,0,-,0,0,0,5.95,0,0,0,0,0,0,0,0,0,0,0,5.95,0,0,0,0,5.95,0
mikael.granlund,M. Granlund,2017-01-12 MTL at MIN,1617,MIN,12.86666667,0,0,0,0,0,0,4.66,0,0,9.33,4.66,0,0,0,0,0,0,0,0,0,0,0,0,4.66,4.66,0,0,0
mikael.granlund,M. Granlund,2017-01-14 MIN at DAL,1617,MIN,12.8,0,9.38,9.38,0,9.38,66.67,9.38,0,0.43,18.75,9.38,9.38,0,4.69,0,0,0,0,0,0,0,0,0,4.69,0,0,0,0
mikael.granlund,M. Granlund,2017-01-15 MIN at CHI,1617,MIN,13.51666667,0,0,0,0,0,-,31.07,0,5.23,48.83,44.39,35.51,31.07,4.44,0,0,0,0,0,0,0,0,0,13.32,8.88,4.44,0,443.9
mikael.granlund,M. Granlund,2017-01-17 N.J at MIN,1617,MIN,15.13333333,0,3.96,3.96,0,3.96,100,3.96,0,0.14,3.96,3.96,0,0,0,0,0,0,0,0,0,0,3.96,0,3.96,3.96,0,0,0
mikael.granlund,M. Granlund,2017-01-19 ARI at MIN,1617,MIN,12.51666667,0,0,0,0,0,-,9.59,0,0.12,14.38,9.59,4.79,0,0,0,0,0,0,0,4.79,0,0,0,19.17,0,0,0,0
mikael.granlund,M. Granlund,2017-01-21 ANA at MIN,1617,MIN,17.1,0,3.51,3.51,0,3.51,33.33,10.53,0,0.83,14.04,14.04,7.02,3.51,0,0,0,0,0,0,3.51,0,3.51,3.51,10.53,0,3.51,0,350.88
mikael.granlund,M. Granlund,2017-01-22 NSH at MIN,1617,MIN,14.21666667,4.22,0,0,0,4.22,100,12.66,140.68,0.75,12.66,12.66,12.66,8.44,0,0,0,0,0,0,0,0,0,4.22,8.44,8.44,4.22,4.22,211.02
mikael.granlund,M. Granlund,2017-01-24 MIN at DAL,1617,MIN,12.4,0,0,0,0,0,-,19.35,0,0.53,19.35,19.35,4.84,0,0,0,0,0,0,0,9.68,0,4.84,0,4.84,0,0,0,0
mikael.granlund,M. Granlund,2017-01-26 STL at MIN,1617,MIN,16.15,3.72,0,0,0,3.72,100,7.43,185.76,2.13,22.29,11.15,18.58,11.15,3.72,0,0,0,0,0,0,3.72,11.15,0,7.43,0,0,0,0
mikael.granlund,M. Granlund,2017-01-31 MIN at EDM,1617,MIN,14.43333333,0,4.16,4.16,0,4.16,50,4.16,0,0.83,8.31,4.16,4.16,4.16,0,0,0,0,0,0,0,0,8.31,4.16,4.16,0,0,0,0
mikael.granlund,M. Granlund,2017-02-01 MIN at CGY,1617,MIN,9.583333333,0,6.26,6.26,0,6.26,100,6.26,0,0.33,18.78,6.26,6.26,0,0,0,0,0,0,0,0,0,6.26,0,6.26,0,6.26,0,626.09
mikael.granlund,M. Granlund,2017-02-04 MIN at VAN,1617,MIN,14.78333333,8.12,4.06,4.06,0,12.18,100,20.29,162.34,2.36,20.29,20.29,20.29,8.12,0,0,0,0,0,0,4.06,0,4.06,0,4.06,0,0,0,0
mikael.granlund,M. Granlund,2017-02-07 MIN at WPG,1617,MIN,17.41666667,0,0,0,0,0,-,3.44,0,0.09,3.44,3.44,0,0,0,0,0,0,0,0,3.44,3.44,3.44,6.89,0,3.44,3.44,0,344.5
mikael.granlund,M. Granlund,2017-02-08 CHI at MIN,1617,MIN,15.71666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64,0,7.64,11.45,0,0,0
mikael.granlund,M. Granlund,2017-02-10 T.B at MIN,1617,MIN,15.35,0,0,0,0,0,-,15.64,0,0.82,23.45,23.45,19.54,3.91,3.91,0,0,0,0,0,0,0,3.91,7.82,0,3.91,0,0,0
mikael.granlund,M. Granlund,2017-02-12 DET at MIN,1617,MIN,14.38333333,0,0,0,0,0,-,4.17,0,0.3,4.17,4.17,4.17,0,0,0,0,0,0,0,0,4.17,4.17,4.17,0,4.17,4.17,0,417.15
mikael.granlund,M. Granlund,2017-02-14 ANA at MIN,1617,MIN,14.66666667,0,0,0,0,0,-,8.18,0,0.24,12.27,12.27,4.09,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0
mikael.granlund,M. Granlund,2017-02-16 DAL at MIN,1617,MIN,15.06666667,0,0,0,0,0,-,3.98,0,0.28,7.96,7.96,3.98,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0
mikael.granlund,M. Granlund,2017-02-18 NSH at MIN,1617,MIN,13.91666667,0,4.31,4.31,0,4.31,33.33,4.31,0,0.12,4.31,4.31,0,0,0,0,0,0,0,0,0,0,0,4.31,12.93,0,0,0,0
mikael.granlund,M. Granlund,2017-02-21 CHI at MIN,1617,MIN,16.8,0,0,0,0,0,-,7.14,0,0.51,10.71,10.71,7.14,3.57,0,0,0,0,0,0,0,0,0,3.57,0,7.14,0,0,0
mikael.granlund,M. Granlund,2017-02-27 L.A at MIN,1617,MIN,13.75,0,0,0,0,0,-,17.45,0,0.88,21.82,21.82,8.73,0,4.36,0,0,0,0,0,0,0,0,8.73,8.73,0,4.36,0,436.36
mikael.granlund,M. Granlund,2017-02-28 MIN at WPG,1617,MIN,12.58333333,4.77,4.77,4.77,0,9.54,100,4.77,476.82,0,14.3,9.54,4.77,0,0,0,0,0,0,0,0,0,0,4.77,0,0,0,0,0
mikael.granlund,M. Granlund,2017-03-02 MIN at CBJ,1617,MIN,12.93333333,0,0,0,0,0,-,4.64,0,0.55,9.28,9.28,4.64,4.64,0,0,0,0,0,0,4.64,0,0,9.28,0,0,0,0,0
mikael.granlund,M. Granlund,2017-03-05 S.J at MIN,1617,MIN,13.36666667,0,0,0,0,0,-,4.49,0,0.96,8.98,8.98,8.98,4.49,0,0,0,0,0,0,0,0,4.49,0,0,4.49,0,0,0
mikael.granlund,M. Granlund,2017-03-07 STL at MIN,1617,MIN,18.08333333,0,0,0,0,0,-,3.32,0,0.61,23.23,13.27,6.64,3.32,0,6.64,3.32,3.32,0,0,0,0,0,0,0,3.32,0,0,0
mikael.granlund,M. Granlund,2017-03-09 MIN at T.B,1617,MIN,12.4,0,0,0,0,0,0,4.84,0,0.58,9.68,9.68,9.68,4.84,0,0,0,0,0,0,0,0,0,4.84,4.84,0,0,4.84,0
mikael.granlund,M. Granlund,2017-03-10 MIN at FLA,1617,MIN,14.43333333,0,4.16,0,4.16,4.16,100,4.16,0,0.07,8.31,4.16,0,0,0,0,0,0,0,0,0,8.31,4.16,0,8.31,4.16,0,0,0
mikael.granlund,M. Granlund,2017-03-12 MIN at CHI,1617,MIN,15,4,0,0,0,4,100,12,133.33,1.06,16,16,12,4,0,0,0,0,0,0,0,0,4,4,4,4,4,8,133.33
mikael.granlund,M. Granlund,2017-03-14 MIN at WSH,1617,MIN,10.25,0,5.85,5.85,0,5.85,100,5.85,0,0.05,17.56,5.85,0,0,0,0,0,0,0,0,5.85,0,0,0,11.71,0,0,0,0
mikael.granlund,M. Granlund,2017-03-16 MIN at CAR,1617,MIN,12.13333333,0,0,0,0,0,-,4.95,0,0.23,9.89,4.95,4.95,0,0,0,0,0,0,0,0,0,0,14.84,4.95,4.95,0,0,0
mikael.granlund,M. Granlund,2017-03-18 NYR at MIN,1617,MIN,15.03333333,0,0,0,0,0,-,3.99,0,0.39,11.97,7.98,3.99,0,0,0,0,0,0,0,3.99,0,7.98,0,7.98,0,0,3.99,0
mikael.granlund,M. Granlund,2017-03-19 MIN at WPG,1617,MIN,12.31666667,0,0,0,0,0,-,9.74,0,0.8,9.74,9.74,9.74,4.87,0,0,0,0,0,0,0,0,0,0,9.74,4.87,0,0,0
mikael.granlund,M. Granlund,2017-03-21 S.J at MIN,1617,MIN,15.35,0,0,0,0,0,-,11.73,0,0.77,15.64,11.73,7.82,3.91,0,0,0,0,0,0,0,0,3.91,0,7.82,0,0,0,0
mikael.granlund,M. Granlund,2017-03-23 PHI at MIN,1617,MIN,17.86666667,0,0,0,0,0,-,6.72,0,0.72,10.07,10.07,6.72,6.72,0,0,0,0,0,0,0,0,0,3.36,6.72,0,0,0,0
mikael.granlund,M. Granlund,2017-03-25 VAN at MIN,1617,MIN,13.91666667,0,0,0,0,0,-,4.31,0,0.28,12.93,8.62,4.31,0,0,0,0,0,0,0,0,0,0,0,12.93,0,0,0,0
mikael.granlund,M. Granlund,2017-03-26 MIN at DET,1617,MIN,15.86666667,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0
mikael.granlund,M. Granlund,2017-03-28 WSH at MIN,1617,MIN,14.06666667,0,0,0,0,0,-,8.53,0,0.35,12.8,8.53,4.27,0,0,0,0,0,0,0,0,4.27,4.27,4.27,12.8,0,0,0,0
mikael.granlund,M. Granlund,2017-03-30 OTT at MIN,1617,MIN,12.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,4.98,0,0,0,0
mikael.granlund,M. Granlund,2017-04-01 MIN at NSH,1617,MIN,14.88333333,0,0,0,0,0,-,12.09,0,0.33,12.09,12.09,0,0,0,0,0,0,0,0,0,0,0,4.03,16.13,0,4.03,0,403.14
mikael.granlund,M. Granlund,2017-04-02 COL at MIN,1617,MIN,13.8,0,4.35,4.35,0,4.35,50,8.7,0,0.18,13.04,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0
mikael.granlund,M. Granlund,2017-04-04 CAR at MIN,1617,MIN,12.9,0,0,0,0,0,-,9.3,0,0.26,9.3,9.3,4.65,0,0,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0
mikael.granlund,M. Granlund,2017-04-06 MIN at COL,1617,MIN,12.33333333,4.86,0,0,0,4.86,100,4.86,486.49,0.1,4.86,4.86,0,0,0,0,0,0,0,0,4.86,0,0,0,4.86,0,0,0,0
mikael.granlund,M. Granlund,2017-10-05 MIN at DET,1718,MIN,10.71666667,0,0,0,0,0,-,16.8,0,0.71,22.4,16.8,5.6,5.6,0,0,0,0,0,0,0,0,0,5.6,5.6,0,0,0,0
mikael.granlund,M. Granlund,2017-10-24 VAN at MIN,1718,MIN,14.3,0,0,0,0,0,-,0,0,0.2,8.39,4.2,8.39,0,0,0,0,0,0,0,0,4.2,0,0,4.2,0,8.39,0,419.58
mikael.granlund,M. Granlund,2017-10-26 NYI at MIN,1718,MIN,12.63333333,0,4.75,4.75,0,4.75,100,4.75,0,0.54,9.5,9.5,4.75,4.75,0,0,0,0,0,0,0,0,4.75,0,14.25,0,0,0,0
mikael.granlund,M. Granlund,2017-10-28 PIT at MIN,1718,MIN,13.61666667,0,0,0,0,0,0,8.81,0,0.87,13.22,13.22,13.22,4.41,0,0,0,0,0,0,4.41,4.41,4.41,0,0,4.41,4.41,0,440.64
mikael.granlund,M. Granlund,2017-10-31 WPG at MIN,1718,MIN,10,0,0,0,0,0,-,0,0,1.56,18,12,12,12,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0
mikael.granlund,M. Granlund,2017-11-02 MTL at MIN,1718,MIN,13.43333333,0,4.47,0,4.47,4.47,100,8.93,0,1.03,22.33,22.33,17.87,4.47,0,0,0,0,0,0,0,4.47,0,0,4.47,4.47,0,0,0
mikael.granlund,M. Granlund,2017-11-04 CHI at MIN,1718,MIN,14.68333333,0,0,0,0,0,-,8.17,0,0.47,12.26,8.17,12.26,4.09,4.09,0,0,0,0,0,4.09,0,0,8.17,0,0,0,0,0
mikael.granlund,M. Granlund,2017-11-06 MIN at BOS,1718,MIN,12.95,4.63,0,0,0,4.63,100,18.53,115.83,1.31,23.17,23.17,23.17,4.63,0,0,0,0,0,0,0,4.63,0,0,9.27,0,4.63,9.27,154.44
mikael.granlund,M. Granlund,2017-11-08 MIN at TOR,1718,MIN,14.2,0,0,0,0,0,-,0,0,0.26,12.68,4.23,4.23,0,0,0,0,0,0,0,0,0,8.45,8.45,4.23,0,12.68,4.23,316.9
mikael.granlund,M. Granlund,2017-11-09 MIN at MTL,1718,MIN,11.53333333,0,0,0,0,0,-,0,0,0.94,26.01,15.61,15.61,10.4,0,0,0,0,0,0,0,5.2,0,0,5.2,0,5.2,0,520.23
mikael.granlund,M. Granlund,2017-11-11 MIN at PHI,1718,MIN,13.9,0,0,0,0,0,-,12.95,0,0.5,17.27,12.95,4.32,4.32,0,0,0,0,0,0,4.32,0,0,4.32,4.32,0,0,0,0
mikael.granlund,M. Granlund,2017-11-14 PHI at MIN,1718,MIN,16.2,0,0,0,0,0,-,0,0,0.05,3.7,3.7,0,0,0,0,0,0,0,0,0,3.7,3.7,3.7,0,3.7,7.41,0,370.37
mikael.granlund,M. Granlund,2017-11-16 NSH at MIN,1718,MIN,12.25,0,4.9,0,4.9,4.9,100,4.9,0,0.99,14.69,14.69,9.8,4.9,0,0,0,0,0,0,0,0,4.9,14.69,9.8,4.9,4.9,4.9,244.9
mikael.granlund,M. Granlund,2017-11-18 MIN at WSH,1718,MIN,12.36666667,0,0,0,0,0,-,4.85,0,0.13,4.85,4.85,0,0,0,0,0,0,0,0,0,0,0,4.85,4.85,0,0,0,0
mikael.granlund,M. Granlund,2017-11-20 N.J at MIN,1718,MIN,15.55,0,0,0,0,0,-,11.58,0,0.37,27.01,15.43,7.72,0,0,0,0,0,0,0,3.86,0,0,0,7.72,0,3.86,0,385.85
mikael.granlund,M. Granlund,2017-11-22 MIN at BUF,1718,MIN,15.36666667,3.9,0,0,0,3.9,100,19.52,78.09,0.36,23.43,19.52,0,0,0,0,0,0,0,0,0,3.9,0,3.9,3.9,0,0,0,0
mikael.granlund,M. Granlund,2017-11-24 COL at MIN,1718,MIN,16.6,0,0,0,0,0,-,7.23,0,0.13,10.84,7.23,0,0,0,7.23,3.61,3.61,0,0,0,3.61,0,3.61,3.61,0,0,0,0
mikael.granlund,M. Granlund,2017-11-25 MIN at STL,1718,MIN,10.66666667,0,0,0,0,0,-,5.63,0,0.28,11.25,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,0,0
mikael.granlund,M. Granlund,2017-11-27 MIN at WPG,1718,MIN,13.85,0,0,0,0,0,-,4.33,0,0.23,8.66,4.33,8.66,0,0,0,0,0,0,0,0,0,0,0,13,0,4.33,0,433.21
mikael.granlund,M. Granlund,2017-11-30 VGK at MIN,1718,MIN,14.63333333,4.1,0,0,0,4.1,50,4.1,410.02,0.9,20.5,16.4,12.3,0,0,0,0,0,0,0,0,4.1,0,0,4.1,4.1,0,4.1,0
mikael.granlund,M. Granlund,2017-12-02 STL at MIN,1718,MIN,10.9,0,0,0,0,0,0,11.01,0,0.31,11.01,11.01,11.01,0,0,0,0,0,0,0,5.5,0,0,5.5,5.5,5.5,5.5,0,550.46
mikael.granlund,M. Granlund,2017-12-05 MIN at L.A,1718,MIN,17.03333333,0,0,0,0,0,-,3.52,0,0.29,7.05,3.52,3.52,3.52,0,0,0,0,0,0,0,0,3.52,0,0,0,0,0,0
mikael.granlund,M. Granlund,2017-12-08 MIN at ANA,1718,MIN,15.18333333,0,3.95,3.95,0,3.95,100,7.9,0,0.47,11.86,7.9,3.95,3.95,0,0,0,0,0,0,0,0,0,3.95,3.95,0,0,3.95,0
mikael.granlund,M. Granlund,2017-12-10 MIN at S.J,1718,MIN,13.56666667,0,8.85,0,8.85,8.85,100,0,0,0.19,4.42,4.42,4.42,0,0,8.85,4.42,4.42,0,0,0,0,0,0,8.85,4.42,0,0,0
mikael.granlund,M. Granlund,2017-12-12 CGY at MIN,1718,MIN,13.83333333,0,0,0,0,0,-,4.34,0,0.24,4.34,4.34,4.34,0,0,0,0,0,0,0,0,0,0,0,4.34,8.67,4.34,0,433.73
mikael.granlund,M. Granlund,2017-12-14 TOR at MIN,1718,MIN,14.51666667,4.13,0,0,0,4.13,100,8.27,206.66,1.33,16.53,8.27,4.13,4.13,4.13,0,0,0,0,0,0,0,0,0,4.13,0,0,4.13,0
mikael.granlund,M. Granlund,2017-12-16 EDM at MIN,1718,MIN,10.25,0,5.85,5.85,0,5.85,100,5.85,0,0.78,23.41,17.56,11.71,0,5.85,0,0,0,0,0,0,0,5.85,0,0,0,11.71,11.71,292.68
mikael.granlund,M. Granlund,2017-12-17 MIN at CHI,1718,MIN,12.21666667,0,0,0,0,0,-,0,0,0.42,4.91,4.91,4.91,4.91,0,0,0,0,0,0,0,0,4.91,4.91,0,0,0,4.91,0
mikael.granlund,M. Granlund,2017-12-19 MIN at OTT,1718,MIN,10.55,0,0,0,0,0,0,11.37,0,0.9,11.37,11.37,11.37,5.69,5.69,0,0,0,0,0,0,0,0,22.75,17.06,0,5.69,11.37,189.57
mikael.granlund,M. Granlund,2017-12-22 MIN at FLA,1718,MIN,12.45,0,0,0,0,0,-,0,0,0.3,9.64,9.64,0,0,0,0,0,0,0,0,0,0,0,0,19.28,0,9.64,0,481.93
mikael.granlund,M. Granlund,2017-12-23 MIN at T.B,1718,MIN,10.63333333,0,0,0,0,0,-,0,0,0,5.64,0,5.64,0,0,0,0,0,0,0,0,0,0,0,11.29,0,0,0,0
mikael.granlund,M. Granlund,2017-12-27 DAL at MIN,1718,MIN,12.95,0,0,0,0,0,-,9.27,0,1.81,13.9,13.9,13.9,9.27,0,0,0,0,0,0,0,0,0,0,0,0,4.63,4.63,231.66
mikael.granlund,M. Granlund,2017-12-29 NSH at MIN,1718,MIN,10.66666667,5.63,0,0,0,5.63,100,16.88,187.5,1.97,22.5,16.88,11.25,5.63,0,0,0,0,0,0,5.63,5.63,0,0,5.63,5.63,5.63,0,562.5
mikael.granlund,M. Granlund,2017-12-30 MIN at NSH,1718,MIN,11.31666667,0,0,0,0,0,-,15.91,0,2.43,21.21,21.21,15.91,10.6,0,0,0,0,0,0,0,0,5.3,0,5.3,5.3,0,0,0
mikael.granlund,M. Granlund,2018-01-02 FLA at MIN,1718,MIN,18.83333333,0,0,0,0,0,-,9.56,0,1.09,9.56,9.56,6.37,3.19,0,0,0,0,0,0,0,0,0,0,0,3.19,6.37,0,318.58
mikael.granlund,M. Granlund,2018-01-04 BUF at MIN,1718,MIN,9.85,0,18.27,18.27,0,18.27,100,0,0,0,0,0,0,0,0,12.18,6.09,6.09,0,0,0,0,0,0,12.18,0,6.09,6.09,304.57
mikael.granlund,M. Granlund,2018-01-06 MIN at COL,1718,MIN,13.95,0,0,0,0,0,-,12.9,0,0.42,21.51,12.9,12.9,4.3,0,0,0,0,0,0,4.3,0,0,4.3,17.2,0,0,8.6,0
mikael.granlund,M. Granlund,2018-01-09 CGY at MIN,1718,MIN,12.1,4.96,4.96,0,4.96,9.92,100,14.88,165.29,0.92,14.88,14.88,14.88,4.96,0,0,0,0,0,0,0,0,0,4.96,0,4.96,0,0,0
mikael.granlund,M. Granlund,2018-01-10 MIN at CHI,1718,MIN,14.9,0,0,0,0,0,0,4.03,0,0.49,4.03,4.03,4.03,4.03,0,0,0,0,0,0,4.03,0,4.03,4.03,0,4.03,0,0,0
